BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR,TIMEID
50,4210653310817373,123457639,19,12,12247,Grocery,63.32,2018,20181219

1,4210653310817373,123457639,27,9,12248,Healthcare,16.32,2018,20180927

51,4210653310817373,123457639,28,4,12249,Education,94.49,2018,20180428

29,4210653310817373,123457639,16,6,12250,Bills,73.43,2018,20180616

103,4210653310817373,123457639,21,5,12251,Bills,17.91,2018,20180521

74,4210653310817373,123457639,20,9,12252,Education,12.77,2018,20180920

22,4210653310817373,123457639,15,10,12253,Healthcare,83.88,2018,20181015

38,4210653310817373,123457639,19,4,12254,Gas,16.74,2018,20180419

149,4210653310817373,123457639,8,4,12255,Healthcare,80.68,2018,20180408

21,4210653310817373,123457639,24,10,12256,Education,23.26,2018,20181024

10,4210653310817373,123457639,26,2,12257,Healthcare,15.79,2018,20180226

70,4210653310817373,123457639,2,3,12258,Education,90.86,2018,20180302

117,4210653310817373,123457639,23,10,12259,Bills,49.63,2018,20181023

107,4210653310817373,123457639,19,11,12260,Grocery,36.09,2018,20181119

60,4210653310817373,123457639,20,1,12261,Gas,84.17,2018,20180120

21,4210653310817373,123457639,19,12,12262,Test,94.05,2018,20181219

18,4210653310817373,123457639,20,11,12263,Gas,95.39,2018,20181120

24,4210653310817373,123457639,8,9,12264,Gas,11.13,2018,20180908

78,4210653310817373,123457639,24,10,12265,Gas,99.54,2018,20181024

51,4210653310817373,123457639,24,6,12266,Bills,73.51,2018,20180624

175,4210653310817373,123457639,16,12,12267,Gas,70.67,2018,20181216

119,4210653310817373,123457639,6,3,12268,Bills,16.36,2018,20180306

131,4210653310817373,123457639,4,2,12269,Education,39.38,2018,20180204

24,4210653310817373,123457639,18,10,12270,Education,63.77,2018,20181018

45,4210653310817373,123457639,8,8,12271,Test,43.0,2018,20180808

24,4210653310817373,123457639,7,10,12272,Test,58.26,2018,20181007

49,4210653310817373,123457639,21,5,12273,Grocery,78.45,2018,20180521

21,4210653310817373,123457639,3,8,12274,Entertainment,39.43,2018,20180803

180,4210653310817373,123457639,22,5,12275,Grocery,21.93,2018,20180522

139,4210653310817373,123457639,27,4,12276,Entertainment,91.59,2018,20180427

46,4210653310817373,123457639,4,9,12277,Grocery,38.95,2018,20180904

188,4210653310817373,123457639,22,3,12278,Test,99.72,2018,20180322

9,4210653310817373,123457639,5,10,12279,Entertainment,64.07,2018,20181005

99,4210653310817373,123457639,14,7,12280,Healthcare,9.74,2018,20180714

114,4210653310817373,123457639,7,11,12281,Entertainment,85.6,2018,20181107

9,4210653310817373,123457639,18,6,12282,Entertainment,18.32,2018,20180618

14,4210653310817373,123457639,21,4,12283,Grocery,14.58,2018,20180421

54,4210653310817373,123457639,2,1,12284,Bills,59.3,2018,20180102

173,4210653310817373,123457639,16,8,12285,Entertainment,25.3,2018,20180816

81,4210653336961447,123457631,12,7,12286,Healthcare,27.01,2018,20180712

22,4210653336961447,123457631,2,10,12287,Grocery,46.89,2018,20181002

1,4210653336961447,123457631,4,6,12288,Education,98.18,2018,20180604

2,4210653336961447,123457631,21,4,12289,Gas,52.21,2018,20180421

76,4210653336961447,123457631,22,7,12290,Test,16.5,2018,20180722

103,4210653336961447,123457631,4,12,12291,Healthcare,10.86,2018,20181204

23,4210653336961447,123457631,16,8,12292,Education,16.44,2018,20180816

70,4210653336961447,123457631,18,4,12293,Education,33.43,2018,20180418

175,4210653336961447,123457631,5,8,12294,Bills,64.96,2018,20180805

35,4210653336961447,123457631,26,3,12295,Gas,83.4,2018,20180326

72,4210653336961447,123457631,3,2,12296,Entertainment,1.64,2018,20180203

76,4210653336961447,123457631,15,2,12297,Education,42.37,2018,20180215

90,4210653336961447,123457631,11,12,12298,Grocery,46.7,2018,20181211

72,4210653336961447,123457631,12,5,12299,Grocery,70.11,2018,20180512

78,4210653336961447,123457631,22,10,12300,Gas,65.31,2018,20181022

72,4210653336961447,123457631,22,12,12301,Test,35.84,2018,20181222

114,4210653336961447,123457631,18,4,12302,Test,48.79,2018,20180418

114,4210653336961447,123457631,2,6,12303,Healthcare,12.15,2018,20180602

14,4210653336961447,123457631,19,9,12304,Healthcare,14.15,2018,20180919

31,4210653336961447,123457631,23,7,12305,Grocery,23.32,2018,20180723

74,4210653336961447,123457631,14,4,12306,Grocery,77.06,2018,20180414

27,4210653336961447,123457631,24,1,12307,Test,47.8,2018,20180124

58,4210653336961447,123457631,14,12,12308,Education,39.29,2018,20181214

119,4210653336961447,123457631,11,11,12309,Education,51.14,2018,20181111

178,4210653336961447,123457631,28,8,12310,Gas,36.13,2018,20180828

18,4210653336961447,123457631,13,6,12311,Grocery,56.02,2018,20180613

80,4210653336961447,123457631,10,8,12312,Gas,41.66,2018,20180810

77,4210653336961447,123457631,16,1,12313,Entertainment,28.35,2018,20180116

30,4210653336961447,123457631,27,12,12314,Education,83.82,2018,20181227

9,4210653336961447,123457631,7,12,12315,Grocery,97.92,2018,20181207

95,4210653336961447,123457631,20,12,12316,Gas,48.98,2018,20181220

47,4210653336961447,123457631,11,4,12317,Education,3.18,2018,20180411

168,4210653336961447,123457631,11,12,12318,Gas,11.57,2018,20181211

144,4210653336961447,123457631,4,1,12319,Test,79.33,2018,20180104

17,4210653336961447,123457631,3,11,12320,Education,13.1,2018,20181103

20,4210653336961447,123457631,20,9,12321,Education,77.61,2018,20180920

99,4210653336961447,123457631,6,4,12322,Education,28.76,2018,20180406

85,4210653336961447,123457631,17,9,12323,Grocery,6.7,2018,20180917

70,4210653336961447,123457631,7,1,12324,Bills,79.21,2018,20180107

51,4210653336961447,123457631,21,11,12325,Bills,7.23,2018,20181121

103,4210653336961447,123457631,23,7,12326,Education,76.42,2018,20180723

43,4210653336961447,123457631,7,2,12327,Gas,93.24,2018,20180207

77,4210653336961447,123457631,11,8,12328,Healthcare,74.81,2018,20180811

170,4210653336961447,123457631,8,7,12329,Grocery,48.09,2018,20180708

156,4210653336961447,123457631,25,2,12330,Healthcare,38.37,2018,20180225

70,4210653336961447,123457631,15,8,12331,Education,18.57,2018,20180815

38,4210653336961447,123457631,14,4,12332,Bills,79.69,2018,20180414

14,4210653336961447,123457631,20,10,12333,Grocery,90.98,2018,20181020

125,4210653336961447,123457631,23,8,12334,Healthcare,49.47,2018,20180823

83,4210653336961447,123457631,10,11,12335,Grocery,82.34,2018,20181110

23,4210653336961447,123457631,15,6,12336,Healthcare,74.09,2018,20180615

90,4210653336961447,123457631,13,10,12337,Education,63.25,2018,20181013

77,4210653336961447,123457631,16,10,12338,Bills,89.8,2018,20181016

100,4210653336961447,123457631,3,5,12339,Bills,31.93,2018,20180503

38,4210653336961447,123457631,26,11,12340,Test,98.55,2018,20181126

8,4210653336961447,123457631,24,9,12341,Test,46.84,2018,20180924

1,4210653336961447,123457631,22,2,12342,Entertainment,59.55,2018,20180222

175,4210653336961447,123457631,6,2,12343,Healthcare,29.61,2018,20180206

136,4210653336961447,123457631,10,2,12344,Grocery,81.46,2018,20180210

83,4210653336961447,123457631,28,9,12345,Gas,60.57,2018,20180928

135,4210653336961447,123457631,9,9,12346,Bills,58.72,2018,20180909

43,4210653336961447,123457631,17,7,12347,Test,12.44,2018,20180717

164,4210653336961447,123457631,2,10,12348,Grocery,43.0,2018,20181002

28,4210653336961447,123457631,13,6,12349,Grocery,84.95,2018,20180613

79,4210653336961447,123457631,24,4,12350,Entertainment,64.67,2018,20180424

178,4210653336961447,123457631,11,8,12351,Bills,81.81,2018,20180811

44,4210653336961447,123457631,19,5,12352,Education,67.21,2018,20180519

156,4210653336961447,123457631,14,7,12353,Test,52.46,2018,20180714

56,4210653336961447,123457631,1,6,12354,Bills,17.99,2018,20180601

125,4210653336961447,123457631,10,5,12355,Healthcare,24.3,2018,20180510

60,4210653336961447,123457631,15,9,12356,Grocery,31.98,2018,20180915

166,4210653336961447,123457631,26,1,12357,Education,11.54,2018,20180126

8,4210653336961447,123457631,13,7,12358,Bills,55.07,2018,20180713

175,4210653336961447,123457631,13,4,12359,Grocery,68.85,2018,20180413

125,4210653336961447,123457631,8,3,12360,Grocery,72.25,2018,20180308

36,4210653336961447,123457631,6,12,12361,Education,56.63,2018,20181206

114,4210653336961447,123457631,23,3,12362,Bills,82.73,2018,20180323

9,4210653336961447,123457631,26,4,12363,Gas,96.71,2018,20180426

123,4210653336961447,123457631,3,8,12364,Bills,26.64,2018,20180803

156,4210653336961447,123457631,27,4,12365,Education,7.25,2018,20180427

117,4210653336961447,123457631,21,1,12366,Gas,66.68,2018,20180121

139,4210653336961447,123457631,19,6,12367,Test,15.21,2018,20180619

149,4210653336961447,123457631,14,5,12368,Bills,22.05,2018,20180514

79,4210653336961447,123457631,14,4,12369,Healthcare,50.71,2018,20180414

90,4210653336961447,123457631,16,8,12370,Gas,37.28,2018,20180816

42,4210653336961447,123457631,26,8,12371,Education,28.55,2018,20180826

105,4210653336961447,123457631,17,12,12372,Test,63.83,2018,20181217

123,4210653336961447,123457631,16,1,12373,Education,97.55,2018,20180116

35,4210653338327777,123457575,15,11,12374,Education,84.51,2018,20181115

10,4210653338327777,123457575,24,3,12375,Gas,75.95,2018,20180324

104,4210653338327777,123457575,12,9,12376,Entertainment,18.51,2018,20180912

126,4210653338327777,123457575,25,6,12377,Bills,85.03,2018,20180625

144,4210653338327777,123457575,8,4,12378,Grocery,40.64,2018,20180408

52,4210653338327777,123457575,11,9,12379,Gas,51.11,2018,20180911

149,4210653338327777,123457575,21,4,12380,Healthcare,68.86,2018,20180421

30,4210653338327777,123457575,5,2,12381,Grocery,60.91,2018,20180205

32,4210653338327777,123457575,9,9,12382,Healthcare,59.92,2018,20180909

52,4210653338327777,123457575,9,5,12383,Healthcare,96.34,2018,20180509

58,4210653338327777,123457575,22,6,12384,Entertainment,67.64,2018,20180622

56,4210653338327777,123457575,18,6,12385,Healthcare,11.45,2018,20180618

27,4210653394681244,123457562,26,4,12386,Bills,9.9,2018,20180426

74,4210653394681244,123457562,21,6,12387,Test,21.05,2018,20180621

72,4210653394681244,123457562,2,11,12388,Entertainment,31.33,2018,20181102

51,4210653394681244,123457562,24,1,12389,Education,73.32,2018,20180124

79,4210653394681244,123457562,5,2,12390,Gas,80.52,2018,20180205

35,4210653394681244,123457562,1,12,12391,Grocery,28.05,2018,20181201

95,4210653394681244,123457562,18,12,12392,Education,78.14,2018,20181218

123,4210653394681244,123457562,10,10,12393,Entertainment,92.65,2018,20181010

44,4210653394681244,123457562,12,7,12394,Entertainment,45.35,2018,20180712

115,4210653394681244,123457562,5,3,12395,Grocery,58.63,2018,20180305

149,4210653394681244,123457562,6,1,12396,Entertainment,70.67,2018,20180106

38,4210653394681244,123457562,7,4,12397,Healthcare,96.62,2018,20180407

144,4210653394681244,123457562,24,9,12398,Gas,43.15,2018,20180924

85,4210653394681244,123457562,19,1,12399,Grocery,4.97,2018,20180119

52,4210653394681244,123457562,21,6,12400,Entertainment,17.85,2018,20180621

149,4210653394681244,123457562,11,12,12401,Grocery,60.45,2018,20181211

59,4210653394681244,123457562,10,4,12402,Entertainment,53.84,2018,20180410

58,4210653394681244,123457562,2,1,12403,Gas,28.66,2018,20180102

83,4210653394681244,123457562,18,7,12404,Grocery,19.14,2018,20180718

47,4210653394681244,123457562,21,1,12405,Test,88.91,2018,20180121

10,4210653394681244,123457562,11,6,12406,Entertainment,33.67,2018,20180611

173,4210653394681244,123457562,3,11,12407,Entertainment,64.72,2018,20181103

60,4210653394681244,123457562,5,9,12408,Test,59.76,2018,20180905

91,4210653394681244,123457562,26,1,12409,Grocery,95.42,2018,20180126

57,4210653394681244,123457562,25,7,12410,Bills,81.04,2018,20180725

63,4210653394681244,123457562,24,2,12411,Grocery,100.33,2018,20180224

80,4210653394681244,123457562,2,5,12412,Gas,15.8,2018,20180502

22,4210653394681244,123457562,7,12,12413,Education,30.5,2018,20181207

32,4210653394681244,123457562,12,12,12414,Healthcare,79.59,2018,20181212

39,4210653394681244,123457562,17,3,12415,Healthcare,88.27,2018,20180317

28,4210653394681244,123457562,21,12,12416,Entertainment,61.79,2018,20181221

22,4210653394681244,123457562,10,2,12417,Healthcare,47.67,2018,20180210

46,4210653394681244,123457562,23,3,12418,Education,50.81,2018,20180323

125,4210653394681244,123457562,5,3,12419,Healthcare,93.4,2018,20180305

54,4210653394681244,123457562,1,1,12420,Grocery,94.96,2018,20180101

73,4210653394681244,123457562,21,7,12421,Test,82.31,2018,20180721

12,4210653394681244,123457562,8,7,12422,Entertainment,75.09,2018,20180708

37,4210653394681244,123457562,17,4,12423,Bills,81.47,2018,20180417

149,4210653394681244,123457562,19,10,12424,Entertainment,9.23,2018,20181019

50,4210653394681244,123457562,18,12,12425,Grocery,24.56,2018,20181218

44,4210653394681244,123457562,14,11,12426,Entertainment,25.14,2018,20181114

78,4210653394681244,123457562,28,4,12427,Healthcare,31.59,2018,20180428

156,4210653394681244,123457562,21,9,12428,Gas,15.61,2018,20180921

95,4210653394681244,123457562,19,4,12429,Grocery,84.6,2018,20180419

18,4210653394681244,123457562,20,12,12430,Education,31.74,2018,20181220

20,4210653394681244,123457562,15,8,12431,Entertainment,96.85,2018,20180815

25,4210653394681244,123457562,14,10,12432,Healthcare,89.26,2018,20181014

26,4210653394681244,123457562,23,10,12433,Grocery,30.2,2018,20181023

35,4210653394681244,123457562,7,8,12434,Entertainment,9.43,2018,20180807

21,4210653394681244,123457562,15,9,12435,Entertainment,61.59,2018,20180915

31,4210653394681244,123457562,28,6,12436,Test,65.84,2018,20180628

78,4210653394681244,123457562,20,8,12437,Education,19.47,2018,20180820

188,4210653394681244,123457562,10,6,12438,Bills,34.54,2018,20180610

76,4210653394681244,123457562,26,2,12439,Test,95.36,2018,20180226

18,4210653394681244,123457562,18,1,12440,Entertainment,60.94,2018,20180118

123,4210653394681244,123457562,4,10,12441,Bills,91.04,2018,20181004

38,4210653394681244,123457562,3,5,12442,Entertainment,15.46,2018,20180503

15,4210653394681244,123457562,14,12,12443,Test,27.76,2018,20181214

30,4210653394681244,123457562,25,11,12444,Healthcare,28.99,2018,20181125

78,4210653385929355,123457547,11,5,12445,Entertainment,78.63,2018,20180511

119,4210653385929355,123457547,1,6,12446,Test,62.95,2018,20180601

43,4210653385929355,123457547,1,1,12447,Bills,62.15,2018,20180101

54,4210653385929355,123457547,25,3,12448,Gas,77.69,2018,20180325

25,4210653385929355,123457547,1,8,12449,Gas,48.51,2018,20180801

70,4210653385929355,123457547,7,6,12450,Gas,57.91,2018,20180607

115,4210653385929355,123457547,15,2,12451,Bills,50.07,2018,20180215

89,4210653385929355,123457547,6,1,12452,Entertainment,17.38,2018,20180106

11,4210653385929355,123457547,27,2,12453,Education,50.42,2018,20180227

26,4210653385929355,123457547,10,6,12454,Test,12.78,2018,20180610

79,4210653385929355,123457547,10,10,12455,Healthcare,58.91,2018,20181010

89,4210653385929355,123457547,22,12,12456,Grocery,53.07,2018,20181222

9,4210653385929355,123457547,14,11,12457,Gas,91.89,2018,20181114

20,4210653385929355,123457547,25,4,12458,Test,30.81,2018,20180425

73,4210653385929355,123457547,28,6,12459,Gas,98.48,2018,20180628

90,4210653385929355,123457547,28,7,12460,Entertainment,21.49,2018,20180728

149,4210653385929355,123457547,27,7,12461,Gas,74.73,2018,20180727

139,4210653385929355,123457547,4,11,12462,Entertainment,47.41,2018,20181104

126,4210653385929355,123457547,2,12,12463,Bills,45.13,2018,20181202

4,4210653385929355,123457547,13,6,12464,Gas,74.11,2018,20180613

46,4210653385929355,123457547,26,9,12465,Bills,42.15,2018,20180926

10,4210653385929355,123457547,2,8,12466,Bills,28.07,2018,20180802

46,4210653385929355,123457547,12,5,12467,Bills,42.76,2018,20180512

10,4210653385929355,123457547,17,5,12468,Entertainment,91.89,2018,20180517

188,4210653385929355,123457547,8,7,12469,Gas,35.27,2018,20180708

11,4210653385929355,123457547,13,4,12470,Gas,91.58,2018,20180413

57,4210653385929355,123457547,25,12,12471,Entertainment,96.29,2018,20181225

81,4210653385929355,123457547,4,12,12472,Bills,92.23,2018,20181204

19,4210653385929355,123457547,7,3,12473,Grocery,14.88,2018,20180307

37,4210653385929355,123457547,24,10,12474,Education,66.51,2018,20181024

126,4210653385929355,123457547,18,10,12475,Test,73.21,2018,20181018

59,4210653385929355,123457547,14,10,12476,Education,84.34,2018,20181014

30,4210653385929355,123457547,20,5,12477,Healthcare,63.56,2018,20180520

43,4210653385929355,123457547,21,6,12478,Bills,20.02,2018,20180621

125,4210653385929355,123457547,23,9,12479,Bills,4.32,2018,20180923

23,4210653385929355,123457547,16,10,12480,Entertainment,82.01,2018,20181016

10,4210653385929355,123457547,24,12,12481,Bills,64.41,2018,20181224

53,4210653385929355,123457547,12,2,12482,Test,29.65,2018,20180212

38,4210653385929355,123457547,19,12,12483,Entertainment,23.41,2018,20181219

18,4210653385929355,123457547,2,8,12484,Healthcare,100.4,2018,20180802

48,4210653385929355,123457547,26,11,12485,Test,22.05,2018,20181126

109,4210653385929355,123457547,22,1,12486,Gas,46.2,2018,20180122

90,4210653385929355,123457547,9,10,12487,Healthcare,29.3,2018,20181009

3,4210653385929355,123457547,14,3,12488,Gas,49.58,2018,20180314

158,4210653385929355,123457547,26,11,12489,Entertainment,2.23,2018,20181126

173,4210653385929355,123457547,16,1,12490,Entertainment,67.68,2018,20180116

115,4210653385929355,123457547,1,5,12491,Grocery,26.31,2018,20180501

136,4210653385929355,123457547,17,2,12492,Gas,81.73,2018,20180217

118,4210653385929355,123457547,11,3,12493,Test,71.07,2018,20180311

9,4210653385929355,123457547,4,7,12494,Education,42.92,2018,20180704

50,4210653385929355,123457547,8,10,12495,Test,94.96,2018,20181008

8,4210653385929355,123457547,15,11,12496,Bills,80.56,2018,20181115

75,4210653385929355,123457547,11,3,12497,Education,89.56,2018,20180311

149,4210653385929355,123457547,24,8,12498,Education,91.83,2018,20180824

180,4210653385929355,123457547,13,3,12499,Grocery,46.43,2018,20180313

135,4210653385929355,123457547,23,10,12500,Gas,76.39,2018,20181023

119,4210653385929355,123457547,22,11,12501,Test,20.89,2018,20181122

74,4210653385929355,123457547,16,4,12502,Grocery,21.07,2018,20180416

170,4210653385929355,123457547,12,8,12503,Grocery,76.92,2018,20180812

160,4210653385929355,123457547,25,5,12504,Healthcare,62.5,2018,20180525

31,4210653385929355,123457547,18,10,12505,Test,96.31,2018,20181018
